Dc_Dist,Psa,Dispatch_Date_Time,Dispatch_Date,Dispatch_Time,Hour,Dc_Key,Location_Block,UCR_General,Text_General_Code,Police_Districts,Month,Lon,Lat,Zipcode
8,2,12/2/2015 19:22,12/2/2015,19:22:00,19,2.02E+11,3600 BLOCK MORRELL AV,600,Thefts,7,2015-12,-74.987995,40.069657,19114
39,2,10/26/2015 11:57,10/26/2015,11:57:00,11,2.02E+11,3600 BLOCK N BROAD ST,1100,Fraud,21,2015-10,-75.151655,40.007701,19140
15,2,4/9/2015 13:15,4/9/2015,13:15:00,13,2.02E+11,6000 BLOCK EDMUND ST,1400,Vandalism/Criminal Mischief,11,2015-04,-75.056585,40.016928,19135
7,1,10/29/2015 21:42,10/29/2015,21:42:00,21,2.02E+11,8200 BLOCK BUSTLETON AV,1400,Vandalism/Criminal Mischief,6,2015-10,-75.051288,40.066856,19152
9,1,9/20/2015 10:46,9/20/2015,10:46:00,10,2.02E+11,S 17TH ST / PINE ST,600,Thefts,8,2015-09,-75.169928,39.946171,19103
7,3,11/26/2015 13:13,11/26/2015,13:13:00,13,2.02E+11,15100 BLOCK BEVERLY DR,600,Thefts,6,2015-11,-74.995843,40.123114,19116
25,4,1/30/2015 13:10,1/30/2015,13:10:00,13,2.02E+11,1000 BLOCK ROY ST,700,Recovered Stolen Motor Vehicle,18,2015-01,-75.146735,40.002634,19140
25,4,5/8/2015 1:31,5/8/2015,1:31:00,1,2.02E+11,3600 BLOCK GERMANTOWN AV,1400,Vandalism/Criminal Mischief,18,2015-05,-75.150687,40.008981,19140
2,2,8/26/2015 2:29,8/26/2015,2:29:00,2,2.02E+11,4200 BLOCK E ROOSEVELT BLVD,600,Thefts,2,2015-08,-75.105957,40.029553,19124
2,3,11/12/2015 11:49,11/12/2015,11:49:00,11,2.02E+11,7700 BLOCK DORCAS ST,1100,Fraud,2,2015-11,-75.06887,40.061322,19111
9,3,11/30/2015 21:36,11/30/2015,21:36:00,21,2.02E+11,1400 BLOCK RIDGE AVE,2100,Driving Under The Influence,8,2015-11,-75.161042,39.967249,19130
26,2,10/6/2015 10:01,10/6/2015,10:01:00,10,2.02E+11,1400 BLOCK N 02ND ST,500,Burglary,19,2015-10,-75.138782,39.973374,19122
35,1,9/11/2015 17:04,9/11/2015,17:04:00,17,2.02E+11,N 02ND ST / W 65TH AV,600,Thefts,20,2015-09,-75.122779,40.049622,19126
25,2,8/30/2015 11:53,8/30/2015,11:53:00,11,2.02E+11,4500 BLOCK N 05TH ST,600,Thefts,18,2015-08,-75.134034,40.020579,19140
16,1,8/10/2015 21:38,8/10/2015,21:38:00,21,2.02E+11,3800 BLOCK BROWN ST,1400,Vandalism/Criminal Mischief,12,2015-08,-75.198914,39.967908,19104
25,3,1/19/2015 15:44,1/19/2015,15:44:00,15,2.02E+11,3200 BLOCK N HANCOCK ST,700,Thefts,18,2015-01,-75.132216,39.998969,19133
12,1,1/11/2015 14:38,1/11/2015,14:38:00,14,2.02E+11,6600 BLOCK ESSINGTON AVE,300,Robbery,9,2015-01,-75.22117,39.914999,19153
9,3,9/14/2015 13:31,9/14/2015,13:31:00,13,2.02E+11,800 BLOCK CORINTHIAN ST,700,Recovered Stolen Motor Vehicle,8,2015-09,-75.171045,39.969268,19130
19,1,2/27/2015 18:38,2/27/2015,18:38:00,18,2.02E+11,800 BLOCK N 63RD ST,1400,Vandalism/Criminal Mischief,15,2015-02,-75.2457,39.975888,19151
24,1,6/24/2015 7:42,6/24/2015,7:42:00,7,2.02E+11,800 BLOCK E MADISON ST,1400,Vandalism/Criminal Mischief,17,2015-06,-75.114371,39.997447,19134
12,1,6/19/2015 19:17,6/19/2015,19:17:00,19,2.02E+11,8800 BLOCK TINICUM BLVD,300,Robbery,9,2015-06,-75.247068,39.88632,19153
25,3,11/27/2015 18:47,11/27/2015,18:47:00,18,2.02E+11,3200 BLOCK GRANSBACK ST,300,Robbery,18,2015-11,-75.120532,39.998881,19134
2,1,10/13/2015 17:51,10/13/2015,17:51:00,17,2.02E+11,6500 BLOCK CASTOR AVE,300,Robbery,2,2015-10,-75.075602,40.04127,19149
39,2,1/13/2015 15:37,1/13/2015,15:37:00,15,2.02E+11,GERMANTOWN AV / W PIKE ST,300,Robbery,21,2015-01,-75.152166,40.01255,19140
18,2,8/7/2015 11:17,8/7/2015,11:17:00,11,2.02E+11,100 BLOCK S PEACH ST,1400,Vandalism/Criminal Mischief,14,2015-08,-75.22786,39.958242,19139
16,1,2/13/2015 2:16,2/13/2015,2:16:00,2,2.02E+11,N SCHUYLKILL AV W / MARKET ST,2100,Driving Under The Influence,14,2015-02,-75.181221,39.954603,19104
25,4,10/15/2015 20:17,10/15/2015,20:17:00,20,2.02E+11,3300 BLOCK N 05TH ST,1800,Narcotic / Drug Law Violations,18,2015-10,-75.13803,40.002247,19140
15,2,2/21/2015 23:09,2/21/2015,23:09:00,23,2.02E+11,5800 BLOCK BUSTLETON AV,1400,Vandalism/Criminal Mischief,11,2015-02,-75.074583,40.028084,19149
18,3,11/16/2015 23:14,11/16/2015,23:14:00,23,2.02E+11,4500 BLOCK REGENT ST,600,Thefts,14,2015-11,-75.210747,39.947259,19104
22,2,8/12/2015 21:12,8/12/2015,21:12:00,21,2.02E+11,2300 BLOCK N 32ND ST,700,Recovered Stolen Motor Vehicle,16,2015-08,-75.184754,39.991614,19132
17,1,9/2/2015 4:01,9/2/2015,4:01:00,4,2.02E+11,18TH & BAINBRIDGE ST,300,Robbery,13,2015-09,-75.172106,39.943578,19146
15,3,4/23/2015 12:53,4/23/2015,12:53:00,12,2.02E+11,4700 BLOCK LONGSHORE AVE,1100,Fraud,11,2015-04,-75.043004,40.025704,19135
17,2,6/7/2015 13:02,6/7/2015,13:02:00,13,2.02E+11,1300 BLOCK S 30TH ST,600,Thefts,13,2015-06,-75.193771,39.937036,19146
16,2,4/12/2015 13:04,4/12/2015,13:04:00,13,2.02E+11,900 BLOCK N FALLON ST,700,Thefts,12,2015-04,-75.217713,39.969649,19131
35,2,3/17/2015 13:02,3/17/2015,13:02:00,13,2.02E+11,4600 BLOCK N BROAD ST,600,Thefts,20,2015-03,-75.147998,40.024356,19140
35,1,8/27/2015 17:00,8/27/2015,17:00:00,17,2.02E+11,6300 BLOCK N BROAD ST,1400,Vandalism/Criminal Mischief,20,2015-08,-75.142261,40.050119,19141
39,1,4/9/2015 7:41,4/9/2015,7:41:00,7,2.02E+11,200 BLOCK APSLEY ST,700,Recovered Stolen Motor Vehicle,21,2015-04,-75.165129,40.02171,19144
16,2,3/9/2015 14:42,3/9/2015,14:42:00,14,2.02E+11,800 BLOCK N 43RD ST,700,Recovered Stolen Motor Vehicle,12,2015-03,-75.209688,39.966883,19104
35,2,7/25/2015 8:00,7/25/2015,8:00:00,8,2.02E+11,5300 BLOCK N 04TH ST,600,Thefts,20,2015-07,-75.1297,40.031671,19120
15,2,8/31/2015 10:04,8/31/2015,10:04:00,10,2.02E+11,5700 BLOCK HARBISON AV,700,Recovered Stolen Motor Vehicle,11,2015-08,-75.06513,40.017565,19135
8,3,12/10/2015 16:10,12/10/2015,16:10:00,16,2.02E+11,1700 BLOCK FRANKLIN MILLS CIR,600,Thefts,7,2015-12,-74.958716,40.090826,19154
24,2,4/17/2015 18:46,4/17/2015,18:46:00,18,2.02E+11,2700 BLOCK A ST,1800,Narcotic / Drug Law Violations,17,2015-04,-75.129028,39.990672,19125
35,2,12/8/2015 9:08,12/8/2015,9:08:00,9,2.02E+11,1000 BLOCK WAGNER AVE,1400,Vandalism/Criminal Mischief,20,2015-12,-75.139058,40.035162,19141
24,2,10/10/2015 19:11,10/10/2015,19:11:00,19,2.02E+11,2900 BLOCK ROSEHILL ST,1800,Narcotic / Drug Law Violations,17,2015-10,-75.124964,39.993339,19134
15,2,9/14/2015 0:56,9/14/2015,0:56:00,0,2.02E+11,1700 BLOCK SCATTERGOOD ST,1400,Vandalism/Criminal Mischief,11,2015-09,-75.073671,40.020869,19124
19,3,4/23/2015 17:29,4/23/2015,17:29:00,17,2.02E+11,4000 BLOCK MONUMENT RD,600,Thefts,15,2015-04,-75.213489,40.006611,19131
39,2,3/20/2015 15:36,3/20/2015,15:36:00,15,2.02E+11,1700 BLOCK W HUNTING PARK AVE,400,Aggravated Assault,21,2015-03,-75.156583,40.014612,19140
25,3,2/3/2015 12:09,2/3/2015,12:09:00,12,2.02E+11,200 BLOCK W TIOGA ST,700,Recovered Stolen Motor Vehicle,18,2015-02,-75.132283,40.003594,19140
3,3,12/28/2015 11:58,12/28/2015,11:58:00,11,2.02E+11,1600 BLOCK E PASSYUNK AV,1400,Vandalism/Criminal Mischief,3,2015-12,-75.164037,39.929454,19148
15,3,6/23/2015 12:03,6/23/2015,12:03:00,12,2.02E+11,4500 BLOCK COTTMAN AVE,500,Burglary,11,2015-06,-75.036002,40.031227,19135
39,2,4/27/2015 19:44,4/27/2015,19:44:00,19,2.02E+11,3800 BLOCK N 17TH ST,1400,Vandalism/Criminal Mischief,21,2015-04,-75.155682,40.011727,19140
19,1,6/3/2015 17:32,6/3/2015,17:32:00,17,2.02E+11,5100 BLOCK COLUMBIA,500,Burglary,15,2015-06,-75.223074,39.979917,19131
12,1,7/18/2015 11:57,7/18/2015,11:57:00,11,2.02E+11,7500 BLOCK CHELWYNDE AV,700,Recovered Stolen Motor Vehicle,9,2015-07,-75.243073,39.909506,19153
22,3,6/29/2015 17:03,6/29/2015,17:03:00,17,2.02E+11,1600 BLOCK N BROAD ST,600,Thefts,16,2015-06,-75.158286,39.97734,19121
35,2,11/4/2015 17:03,11/4/2015,17:03:00,17,2.02E+11,N BROAD ST / W OLNEY AVE,600,Thefts,20,2015-11,-75.144752,40.039082,19141
24,2,9/10/2015 2:08,9/10/2015,2:08:00,2,2.02E+11,2100 BLOCK E ALLEGHENY AVE,2100,Driving Under The Influence,17,2015-09,-75.10957,39.992103,19134
19,2,5/8/2015 8:58,5/8/2015,8:58:00,8,2.02E+11,1500 BLOCK N 62ND ST,500,Burglary,15,2015-05,-75.243517,39.97491,19151
19,2,12/30/2015 17:21,12/30/2015,17:21:00,17,2.02E+11,5500 BLOCK MASTER ST,1400,Vandalism/Criminal Mischief,15,2015-12,-75.232162,39.973569,19131
15,3,11/27/2015 21:15,11/27/2015,21:15:00,21,2.02E+11,4500 BLOCK KNORR ST,500,Burglary,11,2015-11,-75.046257,40.027008,19135
24,1,8/23/2015 11:58,8/23/2015,11:58:00,11,2.02E+11,3400 BLOCK PALMETTO ST,300,Robbery,17,2015-08,-75.109861,39.999995,19134
77,A,10/2/2015 11:58,10/2/2015,11:58:00,11,2.02E+11,98 PIA WAY,600,Thefts,22,2015-10,-75.232354,39.883546,19153
39,2,11/26/2015 20:27,11/26/2015,20:27:00,20,2.02E+11,1600 BLOCK W HUNTING PARK AVE,400,Aggravated Assault,21,2015-11,-75.154156,40.015814,19140
22,1,5/13/2015 2:20,5/13/2015,2:20:00,2,2.02E+11,N BROAD ST / W LEHIGH AV,600,Thefts,18,2015-05,-75.15459,39.993948,19132
12,1,1/4/2015 17:57,1/4/2015,17:57:00,17,2.02E+11,3000 BLOCK ISLAND AVE,600,Thefts,9,2015-01,-75.239783,39.90215,19153
7,3,8/26/2015 12:59,8/26/2015,12:59:00,13,2.02E+11,2000 BLOCK WOODHAVEN RD,600,Thefts,6,2015-08,-75.000647,40.111449,19116
15,1,7/21/2015 12:10,7/21/2015,12:10:00,12,2.02E+11,FRANKFORD AV / MARGARET ST,1000,Forgery and Counterfeiting,11,2015-07,-75.083662,40.016806,19124
15,3,4/13/2015 5:15,4/13/2015,5:15:00,5,2.02E+11,3000 BLOCK PRINCETON AVE,500,Burglary,11,2015-04,-75.052436,40.038782,19149
15,2,5/15/2015 11:52,5/15/2015,11:52:00,11,2.02E+11,6300 BLOCK TORRESDALE AVE,600,Thefts,11,2015-05,-75.051804,40.021479,19135
26,3,7/20/2015 14:54,7/20/2015,14:54:00,14,2.02E+11,800 BLOCK ARAMINGO AVE,2100,Driving Under The Influence,19,2015-07,-75.122551,39.972502,19125
2,2,9/3/2015 11:20,9/3/2015,11:20:00,11,2.02E+11,6300 BLOCK OXFORD AVE,600,Thefts,2,2015-09,-75.088908,40.04436,19111
35,1,1/2/2015 10:35,1/2/2015,10:35:00,10,2.02E+11,5900 BLOCK N MARVINE ST,600,Thefts,20,2015-01,-75.13911,40.043052,19141
24,2,6/26/2015 9:47,6/26/2015,9:47:00,9,2.02E+11,2200 BLOCK E ANN ST,600,Thefts,17,2015-06,-75.112354,39.987119,19134
24,2,5/4/2015 1:42,5/4/2015,1:42:00,1,2.02E+11,1900 BLOCK E LIPPINCOTT ST,500,Burglary,17,2015-05,-75.113539,39.994356,19134
39,3,8/18/2015 8:26,8/18/2015,8:26:00,8,2.02E+11,2800 BLOCK N CROSKEY ST,1100,Fraud,21,2015-08,-75.167897,39.997713,19132
18,3,4/9/2015 16:28,4/9/2015,16:28:00,16,2.02E+11,4400 BLOCK BALTIMORE AVE,1100,Fraud,14,2015-04,-75.211903,39.94923,19104
25,2,9/26/2015 13:05,9/26/2015,13:05:00,13,2.02E+11,4600 BLOCK WHITAKER AVE,200,Rape,18,2015-09,-75.114429,40.019915,19120
19,1,9/21/2015 20:57,9/21/2015,20:57:00,20,2.02E+11,6600 BLOCK HAVERFORD AVE,400,Aggravated Assault,15,2015-09,-75.251582,39.972113,19151
26,2,8/20/2015 16:45,8/20/2015,16:45:00,16,2.02E+11,1000 BLOCK N 03RD ST,1400,Vandalism/Criminal Mischief,19,2015-08,-75.142004,39.96723,19123
1,2,12/31/2015 18:38,12/31/2015,18:38:00,18,2.02E+11,2300 BLOCK OREGON AV,600,Thefts,1,2015-12,-75.18672,39.918786,19145
2,3,4/23/2015 23:55,4/23/2015,23:55:00,23,2.02E+11,2200 BLOCK PRINCETON AVE,700,Recovered Stolen Motor Vehicle,2,2015-04,-75.059169,40.042643,19149
24,1,2/21/2015 15:16,2/21/2015,15:16:00,15,2.02E+11,2300 BLOCK CASTOR AVE,500,Burglary,17,2015-02,-75.094511,39.994671,19137
22,2,5/25/2015 22:49,5/25/2015,22:49:00,22,2.02E+11,2100 BLOCK N 30TH ST,100,Homicide,16,2015-05,-75.182393,39.988088,19121
24,3,11/23/2015 10:46,11/23/2015,10:46:00,10,2.02E+11,2800 BLOCK E INDIANA AV,600,Thefts,17,2015-11,-75.106017,39.980565,19134
39,3,7/2/2015 9:46,7/2/2015,9:46:00,9,2.02E+11,3100 BLOCK N BROAD ST,1800,Narcotic / Drug Law Violations,21,2015-07,-75.152993,40.001561,19132
22,3,7/5/2015 14:16,7/5/2015,14:16:00,14,2.02E+11,1700 BLOCK N 19TH ST,600,Thefts,16,2015-07,-75.165543,39.980868,19121
14,2,8/16/2015 15:52,8/16/2015,15:52:00,15,2.02E+11,200 BLOCK E ASHMEAD ST,1800,Narcotic / Drug Law Violations,10,2015-08,-75.164837,40.033174,19144
8,2,11/9/2015 19:07,11/9/2015,19:07:00,19,2.02E+11,3400 BLOCK RED LION RD,1400,Vandalism/Criminal Mischief,7,2015-11,-74.986153,40.075031,19114
35,2,8/27/2015 20:45,8/27/2015,20:45:00,20,2.02E+11,1000 BLOCK W DUNCANNON AVE,1400,Vandalism/Criminal Mischief,20,2015-08,-75.140229,40.031381,19141
12,3,3/19/2015 19:30,3/19/2015,19:30:00,19,2.02E+11,5800 BLOCK WOODLAND AVE,600,Thefts,9,2015-03,-75.22512,39.931996,19143
2,1,9/14/2015 12:57,9/14/2015,12:57:00,12,2.02E+11,4600 BLOCK E ROOSEVELT BLVD,700,Recovered Stolen Motor Vehicle,2,2015-09,-75.099584,40.02849,19124
24,2,8/9/2015 18:42,8/9/2015,18:42:00,18,2.02E+11,0 BLOCK E SELTZER ST,1800,Narcotic / Drug Law Violations,17,2015-08,-75.128778,39.991866,19134
14,2,3/14/2015 18:45,3/14/2015,18:45:00,18,2.02E+11,100 BLOCK E RITTENHOUSE ST,700,Recovered Stolen Motor Vehicle,10,2015-03,-75.174399,40.039124,19144
25,3,9/10/2015 17:09,9/10/2015,17:09:00,17,2.02E+11,3400 BLOCK N HOWARD ST,600,Thefts,18,2015-09,-75.129549,40.002525,19140
8,1,10/15/2015 14:13,10/15/2015,14:13:00,14,2.02E+11,TOLBUT ST / WALNUT HILL ST,700,Recovered Stolen Motor Vehicle,7,2015-10,-75.028954,40.060681,19152
22,1,10/13/2015 11:20,10/13/2015,11:20:00,11,2.02E+11,1300 BLOCK W LEHIGH AVE,600,Thefts,16,2015-10,-75.152428,39.99363,19132
19,3,5/27/2015 14:11,5/27/2015,14:11:00,14,2.02E+11,5600 BLOCK LANCASTER AVE,600,Thefts,15,2015-05,-75.235793,39.980803,19131
7,2,4/24/2015 12:23,4/24/2015,12:23:00,12,2.02E+11,9100 BLOCK DIPLOMAT PL,700,Thefts,6,2015-04,-75.03886,40.078553,19115
15,2,8/28/2015 17:04,8/28/2015,17:04:00,17,2.02E+11,2800 BLOCK ROBBINS ST,700,Thefts,11,2015-08,-75.066313,40.031309,19149
22,2,4/4/2015 10:49,4/4/2015,10:49:00,10,2.02E+11,2100 BLOCK N NATRONA ST,400,Aggravated Assault,16,2015-04,-75.185757,39.989408,19121
18,1,9/16/2015 9:48,9/16/2015,9:48:00,9,2.02E+11,6100 BLOCK LARCHWOOD AV,700,Recovered Stolen Motor Vehicle,14,2015-09,-75.24448,39.954193,19143
24,2,10/6/2015 8:16,10/6/2015,8:16:00,8,2.02E+11,600 BLOCK E CLEARFIELD ST,1400,Vandalism/Criminal Mischief,17,2015-10,-75.118388,39.995554,19134
2,1,8/21/2015 21:11,8/21/2015,21:11:00,21,2.02E+11,4600 BLOCK E ROOSEVELT BLVD,600,Thefts,2,2015-08,-75.099584,40.02849,19124
39,3,8/27/2015 9:19,8/27/2015,9:19:00,9,2.02E+11,2700 BLOCK W ALLEGHENY AV,1400,Vandalism/Criminal Mischief,21,2015-08,-75.175016,40.004414,19132
19,1,4/27/2015 19:15,4/27/2015,19:15:00,19,2.02E+11,6300 BLOCK VINE ST,2100,Driving Under The Influence,15,2015-04,-75.245832,39.967282,19139
7,2,5/6/2015 16:46,5/6/2015,16:46:00,16,2.02E+11,9900 BLOCK BUSTLETON AVE,600,Thefts,6,2015-05,-75.030987,40.094182,19115
5,3,8/28/2015 19:51,8/28/2015,19:51:00,19,2.02E+11,8200 BLOCK HENRY AV,600,Thefts,4,2015-08,-75.235591,40.060392,19128
18,3,5/14/2015 16:15,5/14/2015,16:15:00,16,2.02E+11,4300 BLOCK LUDLOW ST,600,Thefts,14,2015-05,-75.208329,39.957107,19104
35,2,5/7/2015 20:56,5/7/2015,20:56:00,20,2.02E+11,N 03RD ST / W TABOR RD,1500,Weapon Violations,20,2015-05,-75.12814,40.033836,19120
12,3,7/5/2015 9:02,7/5/2015,9:02:00,9,2.02E+11,6100 BLOCK EASTWICK AV,700,Recovered Stolen Motor Vehicle,9,2015-07,-75.220651,39.922962,19142
5,2,5/29/2015 10:38,5/29/2015,10:38:00,10,2.02E+11,500 BLOCK LIVEZEY ST,1100,Fraud,4,2015-05,-75.224161,40.044741,19128
9,3,8/10/2015 9:00,8/10/2015,9:00:00,9,2.02E+11,800 BLOCK N 20TH ST,1400,Vandalism/Criminal Mischief,8,2015-08,-75.16964,39.969983,19130
19,2,10/7/2015 16:35,10/7/2015,16:35:00,16,2.02E+11,6000 BLOCK RACE ST,1400,Vandalism/Criminal Mischief,15,2015-10,-75.241002,39.965217,19139
6,2,6/15/2015 13:33,6/15/2015,13:33:00,13,2.02E+11,1100 BLOCK ARCH ST,600,Thefts,5,2015-06,-75.158643,39.953902,19107
39,2,11/15/2015 23:26,11/15/2015,23:26:00,23,2.02E+11,3900 BLOCK PULASKI AVE,300,Robbery,21,2015-11,-75.158263,40.014342,19140
25,1,11/10/2015 0:22,11/10/2015,0:22:00,0,2.02E+11,500 BLOCK W HUNTING PARK AV,600,Thefts,18,2015-11,-75.135222,40.015027,19140
18,2,10/14/2015 15:28,10/14/2015,15:28:00,15,2.02E+11,0 BLOCK S 53RD ST,400,Aggravated Assault,14,2015-10,-75.227042,39.959586,19139
16,2,3/4/2015 16:57,3/4/2015,16:57:00,16,2.02E+11,100 BLOCK N 51ST ST,400,Aggravated Assault,12,2015-03,-75.222227,39.962693,19139
24,2,8/30/2015 12:48,8/30/2015,12:48:00,12,2.02E+11,1800 BLOCK E CLEMENTINE ST,1400,Vandalism/Criminal Mischief,17,2015-08,-75.114476,39.995265,19134
19,2,1/15/2015 18:34,1/15/2015,18:34:00,18,2.02E+11,5500 BLOCK MARKET ST,2100,Driving Under The Influence,15,2015-01,-75.230858,39.96078,19139
18,2,2/5/2015 17:35,2/5/2015,17:35:00,17,2.02E+11,700 BLOCK S 52ND ST,600,Thefts,14,2015-02,-75.227384,39.948279,19143
24,1,10/14/2015 14:19,10/14/2015,14:19:00,14,2.02E+11,1100 BLOCK E HUNTING PARK AVE,200,Rape,17,2015-10,-75.105949,40.011313,19124
22,1,2/13/2015 21:16,2/13/2015,21:16:00,21,2.02E+11,2100 BLOCK N 18TH ST,600,Thefts,16,2015-02,-75.162754,39.986734,19121
15,1,6/19/2015 16:57,6/19/2015,16:57:00,16,2.02E+11,5200 BLOCK FRANKFORD AVE,2500,Vagrancy/Loitering,11,2015-06,-75.078182,40.022416,19124
9,3,7/26/2015 22:17,7/26/2015,22:17:00,22,2.02E+11,1700 BLOCK RIDGE AVE,600,Thefts,8,2015-07,-75.164799,39.970427,19130
26,1,6/4/2015 16:25,6/4/2015,16:25:00,16,2.02E+11,2500 BLOCK N FRONT ST,600,Thefts,19,2015-06,-75.131338,39.989116,19133
12,4,8/12/2015 16:53,8/12/2015,16:53:00,16,2.02E+11,800 BLOCK S 51ST ST,700,Recovered Stolen Motor Vehicle,9,2015-08,-75.223415,39.946172,19143
22,3,3/11/2015 16:37,3/11/2015,16:37:00,16,2.02E+11,N 12TH ST / W FLORA ST,700,Recovered Stolen Motor Vehicle,16,2015-03,-75.155605,39.971546,19122
39,3,12/4/2015 18:30,12/4/2015,18:30:00,18,2.02E+11,2700 BLOCK N GARNET ST,400,Aggravated Assault,21,2015-12,-75.162696,39.996474,19132
3,3,4/8/2015 7:12,4/8/2015,7:12:00,7,2.02E+11,1500 BLOCK S MARSHALL ST,600,Thefts,3,2015-04,-75.155586,39.930056,19147
24,1,6/20/2015 13:08,6/20/2015,13:08:00,13,2.02E+11,1000 BLOCK E HUNTING PARK AV,600,Thefts,17,2015-06,-75.10679,40.011345,19124
22,2,1/9/2015 18:41,1/9/2015,18:41:00,18,2.02E+11,RIDGE AV / W SEDGLEY AV,700,Recovered Stolen Motor Vehicle,16,2015-01,-75.180261,39.986355,19121
35,2,2/11/2015 18:13,2/11/2015,18:13:00,18,2.02E+11,1200 BLOCK WINDRIM AV,700,Recovered Stolen Motor Vehicle,20,2015-02,-75.144289,40.030873,19141
18,2,8/23/2015 16:19,8/23/2015,16:19:00,16,2.02E+11,500 BLOCK S 52ND ST,1800,Narcotic / Drug Law Violations,14,2015-08,-75.226627,39.951876,19143
5,1,11/19/2015 12:32,11/19/2015,12:32:00,12,2.02E+11,4100 BLOCK MAIN ST,600,Thefts,4,2015-11,-75.218377,40.022199,19127
17,3,7/3/2015 19:51,7/3/2015,19:51:00,19,2.02E+11,1500 BLOCK DORRANCE ST,700,Recovered Stolen Motor Vehicle,13,2015-07,-75.175653,39.932307,19146
26,2,6/11/2015 19:50,6/11/2015,19:50:00,19,2.02E+11,1700 BLOCK N 03RD ST,600,Thefts,19,2015-06,-75.140354,39.977721,19122
3,3,1/8/2015 9:39,1/8/2015,9:39:00,9,2.02E+11,1500 BLOCK S 09TH ST,600,Thefts,3,2015-01,-75.159838,39.930176,19147
2,3,4/2/2015 16:10,4/2/2015,16:10:00,16,2.02E+11,7400 BLOCK BUSTLETON AVE,600,Thefts,2,2015-04,-75.058137,40.049908,19152
22,1,12/5/2015 2:47,12/5/2015,2:47:00,2,2.02E+11,2000 BLOCK N BROAD ST,2400,Disorderly Conduct,16,2015-12,-75.156895,39.983611,19121
39,1,3/28/2015 11:45,3/28/2015,11:45:00,11,2.02E+11,2700 BLOCK N 29TH ST,700,Recovered Stolen Motor Vehicle,21,2015-03,-75.178621,39.997095,19132
39,2,8/29/2015 15:49,8/29/2015,15:49:00,15,2.02E+11,3300 BLOCK N BOUVIER ST,1400,Vandalism/Criminal Mischief,21,2015-08,-75.158199,40.003966,19140
25,4,6/23/2015 4:23,6/23/2015,4:23:00,4,2.02E+11,800 BLOCK W LEHIGH AVE,1400,Vandalism/Criminal Mischief,18,2015-06,-75.145395,39.992806,19133
26,3,10/2/2015 16:32,10/2/2015,16:32:00,16,2.02E+11,2300 BLOCK BELGRADE ST,1400,Vandalism/Criminal Mischief,19,2015-10,-75.124117,39.976582,19125
24,1,12/31/2015 20:06,12/31/2015,20:06:00,20,2.02E+11,3900 BLOCK DUNGAN ST,700,Recovered Stolen Motor Vehicle,17,2015-12,-75.102393,40.006346,19124
18,1,7/17/2015 1:25,7/17/2015,1:25:00,1,2.02E+11,5900 BLOCK WASHINGTON AV,1400,Vandalism/Criminal Mischief,14,2015-07,-75.241861,39.947719,19143
26,2,7/7/2015 17:06,7/7/2015,17:06:00,17,2.02E+11,1400 BLOCK N AMERICAN ST,1400,Vandalism/Criminal Mischief,19,2015-07,-75.140152,39.97318,19122
5,1,6/9/2015 8:29,6/9/2015,8:29:00,8,2.02E+11,600 BLOCK JAMESTOWN AV,700,Recovered Stolen Motor Vehicle,4,2015-06,-75.206284,40.029908,19128
35,3,1/6/2015 21:39,1/6/2015,21:39:00,21,2.02E+11,6200 BLOCK N 15TH ST,1400,Vandalism/Criminal Mischief,20,2015-01,-75.143572,40.049454,19141
18,2,8/4/2015 9:56,8/4/2015,9:56:00,9,2.02E+11,5000 BLOCK CEDAR AV,600,Thefts,14,2015-08,-75.223208,39.949977,19143
8,2,11/22/2015 11:08,11/22/2015,11:08:00,11,2.02E+11,9700 BLOCK E ROOSEVELT BLVD,700,Recovered Stolen Motor Vehicle,7,2015-11,-75.023823,40.08538,19114
19,2,1/16/2015 21:53,1/16/2015,21:53:00,21,2.02E+11,5500 BLOCK HAVERFORD AVE,700,Recovered Stolen Motor Vehicle,15,2015-01,-75.231381,39.967386,19139
15,3,4/16/2015 11:21,4/16/2015,11:21:00,11,2.02E+11,4200 BLOCK SHELMIRE AVE,500,Burglary,11,2015-04,-75.034606,40.036625,19136
26,2,3/13/2015 10:37,3/13/2015,10:37:00,10,2.02E+11,100 BLOCK W GIRARD AVE,1000,Forgery and Counterfeiting,19,2015-03,-75.139551,39.969562,19123
19,2,12/10/2015 1:33,12/10/2015,1:33:00,1,2.02E+11,5800 BLOCK FILBERT ST,1400,Vandalism/Criminal Mischief,15,2015-12,-75.237069,39.962305,19139
18,3,1/24/2015 11:20,1/24/2015,11:20:00,11,2.02E+11,4700 BLOCK LOCUST ST,500,Burglary,14,2015-01,-75.216904,39.954672,19139
22,1,6/13/2015 12:59,6/13/2015,12:59:00,12,2.02E+11,2000 BLOCK N 18TH ST,500,Burglary,16,2015-06,-75.163011,39.98554,19121
9,2,5/31/2015 4:35,5/31/2015,4:35:00,4,2.02E+11,1700 BLOCK MARKET ST,2500,Vagrancy/Loitering,8,2015-05,-75.169955,39.953216,19103
15,1,1/7/2015 16:37,1/7/2015,16:37:00,16,2.02E+11,900 BLOCK ORTHODOX ST,700,Recovered Stolen Motor Vehicle,11,2015-01,-75.095159,40.019537,19124
19,2,7/27/2015 0:08,7/27/2015,0:08:00,0,2.02E+11,5200 BLOCK HARLAN ST,400,Aggravated Assault,15,2015-07,-75.226857,39.974798,19131
