OBJECTID,ASSET_NAME,SITE_NAME,CHILD_OF,ADDRESS,TYPE,USE_,DESCRIPTION,SQ_FEET,ACREAGE,ZIPCODE,ALLIAS,CHRONOLOGY,NOTES,DATE_EDITED,EDITED_BY,OCCUPANT,TENANT,LABEL
882,Fox Chase Recreation Center Building,Fox Chase Playground,Fox Chase Playground,601 BORBECK AVE,Building,Recreation Bldg,,14345.582683,0.329331,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
883,Bells Mill Road Comfort Station,Wissahickon Valley Park,Wissahickon Valley Park,230 BELLS MILL RD,Building,Restrooms,Historic Building,303.336846,0.006964,19118, , ,,12Nov2013,Vanessa Miller,PPR,,
884,Storage,Pennypack Creek Park,Pennypack Creek Park, ,Building,Garage\Maintenance\Storage Bldg,Historic Building,1324.655165,0.03041,19152, , ,,12Nov2013,Vanessa Miller,PPR,,
885,Wissahickon Environmental Center,Wissahickon Environmental Education Center,Wissahickon Valley Park,300 W NORTHWESTERN AVE,Building,Historic House,Historic Building,1253.485282,0.028776,19128,Tree House, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FP Wissahickon Environmental Education Program,Wissahickon Environmental Center
886,Maternity B.V.M. Roman Catholic Church,Pennypack Creek Park,Pennypack Creek Park,9220 BUSTLETON AVE,Building,Historic House,Historic Building,4010.30138,0.092064,19115, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Maternity of the Blessed Virgin Mary,
887,Emanuel Recreation Center Building,Dorothy Emanuel Recreation and Teen Center,Dorothy Emanuel Recreation and Teen Center,8500 PICKERING AVE,Building,Recreation Bldg,,20612.857667,0.473208,19150, , ,,12Nov2013,Vanessa Miller,PPR,,
888,Emanuel Playground Building,Dorothy Emanuel Recreation and Teen Center,Dorothy Emanuel Recreation and Teen Center,8500 PICKERING AVE,Building,Recreation Bldg,,1707.50174,0.039199,19150, , ,,12Nov2013,Vanessa Miller,PPR,,
889,Cedars House,Andorra Natural Area,Wissahickon Valley Park,200 NORTHWESTERN AVE,Building,Historic House,Historic Building,1833.397091,0.042089,19128,Cedars House Café, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,Cedars House
890,Krewstown Road House,Pennypack Creek Park,Pennypack Creek Park,8600 KREWSTOWN RD,Building,Historic House,Historic Building,961.96723,0.022084,19115, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,369 Incorporated,
891,Krewstown Stables Barn,Pennypack Creek Park,Pennypack Creek Park,8640 KREWSTOWN RD,Building,Barn,Historic Building,12173.414674,0.279464,19115, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FP Staff Police,Krewstown Road House
892,Northwestern Stables,Wissahickon Valley Park,Wissahickon Valley Park,120 NORTHWESTERN AVE,Building,Stables,Historic Building,41330.279041,0.948816,19118, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Northwestern Stable, Inc.",Northwestern Stables
893,Chalfont Playground Building,Chalfont Playground,Chalfont Playground,4336 DEERPATH LA,Building,Recreation Bldg,,4371.736815,0.100362,19154, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Our Lady of Calvary Athletic Assn,
894,Picariello Playground Building,Picariello Playground,Picariello Playground,3325 RED LION RD,Building,Recreation Bldg,,3240.497695,0.074392,19154, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Liberty Bell Youth Organization,
895,Verree Road Springhouse,Pennypack Creek Park,Pennypack Creek Park,8600 VERREE RD,Building,Historic House,Historic Building,317.276639,0.007284,19115, , ,,19Dec2012,Vanessa Miller,PPR,,
896,Verree Road House,Pennypack Creek Park,Pennypack Creek Park,8600 VERREE RD,Building,Historic House,Historic Building,2512.466565,0.057679,19115, , ,,19Dec2012,Vanessa Miller,Lessee/Tenants,School District of Philadelphia,
897,Verree Road Picnic Area Toilet Building,Pennypack Creek Park,Pennypack Creek Park,8550 VERREE RD,Building,Garage\Maintenance\Storage Bldg,,914.966484,0.021005,19111, , ,,12Nov2013,Vanessa Miller,PPR,,
898,Alberta Morris Pool,Alberta Morris Pool,Alberta Morris Pool,11000 ACADEMY RD,Building,Pool,,11161.431518,0.256232,19154,Northeast Philadelphia Swim, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,The Northeast Swim Coaches of Philadelphia,Alberta Morris Pool
899,Pine Road Toilet Building,Pennypack Creek Park,Pennypack Creek Park,8751 PINE RD,Building,Garage\Maintenance\Storage Bldg,Historic Building,575.668137,0.013216,19111, , ,,12Nov2013,Vanessa Miller,PPR,,
900,PP Enviro Center Shed,Pennypack Environmental Education Center,Pennypack Creek Park,8600 VERREE RD,Building,Shed,,15.546774,0.000357,19115, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FP Staff,
901,Pennypack Environmental Center,Pennypack Environmental Education Center,Pennypack Creek Park,8600 VERREE RD,Building,Environmental Education Center,,2651.50444,0.06087,19115, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FP Staff,Pennypack Environmental Center
902,Kline House,Pennypack Environmental Education Center,Pennypack Creek Park,8600 VERREE RD,Building,Historic House,Historic Building,909.389545,0.020877,19115, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,PR Vacant,Kline House
903,Kline House Garage,Pennypack Environmental Education Center,Pennypack Creek Park,8600 VERREE RD,Building,Garage\Maintenance\Storage Bldg,,434.589336,0.009977,19115, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,PR Vacant,
904,Fox Chase Farm Shed,Fox Chase Farm,Fox Chase Farm,8700 PINE RD,Building,Shed,Historic Building,400.380042,0.009192,19111,, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
905,Fox Chase Farm Shed C,Fox Chase Farm,Fox Chase Farm,8700 PINE RD,Building,Shed,Historic Building,87.412187,0.002007,19111,, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
906,Fox Chase Farm Outbuilding,Fox Chase Farm,Fox Chase Farm,8700 PINE RD,Building,Historic House,Historic Building,60.296512,0.001384,19111,, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
907,Fox Chase Farm Equipment Barn & Pig Barn,Fox Chase Farm,Fox Chase Farm,8700 PINE RD,Building,Barn,Historic Building,2506.405305,0.057539,19111,, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
908,Fox Chase Farm Old Milkhouse,Fox Chase Farm,Fox Chase Farm,8700 PINE RD,Building,Historic House,Historic Building,606.021538,0.013912,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
909,Fox Chase Farm Livestock Barn,Fox Chase Farm,Fox Chase Farm,8700 PINE RD,Building,Barn,Historic Building,1916.882846,0.044006,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
910,Fox Chase Farm Garage,Fox Chase Farm,Fox Chase Farm,8700 PINE RD,Building,Garage\Maintenance\Storage Bldg,Historic Building,1224.929127,0.028121,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
911,Fox Chase Farm Farmer's House,Fox Chase Farm,Fox Chase Farm,8700 PINE RD,Building,Historic House,Historic Building,1601.267904,0.03676,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
912,Fox Chase Farm Wood Shed,Fox Chase Farm,Fox Chase Farm,8700 PINE RD,Building,Shed,Historic Building,312.465121,0.007173,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
913,Fox Chase Farm Shed,Fox Chase Farm,Fox Chase Farm,8700 PINE RD,Building,Shed,Historic Building,113.671151,0.00261,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
914,Fox Chase Farm Sheepbarn,Fox Chase Farm,Fox Chase Farm,8700 PINE RD,Building,Barn,Historic Building,1483.264436,0.034051,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
915,Fox Chase Farm Shed B,Fox Chase Farm,Fox Chase Farm,8700 PINE RD,Building,Shed,Historic Building,116.110448,0.002666,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
916,Fox Chase Farm Manor House,Fox Chase Farm,Fox Chase Farm,8700 PINE RD,Building,Historic House,Historic Building,2376.681358,0.054561,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
917,Fox Chase Farm Springhouse,Fox Chase Farm,Fox Chase Farm,8700 PINE RD,Building,Historic House,Historic Building,465.529529,0.010687,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
918,Hayes Playground Building,Hayes Playground,Hayes Playground,9850 E ROOSEVELT BLV,Building,Recreation Bldg,,3576.425744,0.082104,19115, , ,,12Nov2013,Vanessa Miller,PPR,,
919,Palmer Playground Building,Palmer Playground,Palmer Playground,11701 THORNTON RD,Building,Recreation Bldg,,3162.486688,0.072601,19154, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Far NE Athletic Assn,
920,Fitzpatrick Playground Building,Fitzpatrick Playground,Fitzpatrick Playground,3500 ACADEMY RD,Building,Recreation Bldg,,3287.164302,0.075463,19154, , ,,12Nov2013,Vanessa Miller,PPR,,
921,Lackman Playground Building,Lackman Playground,Lackman Playground,800 BARTLETT ST,Building,Recreation Bldg,,4017.061945,0.092219,19115, , ,,12Nov2013,Vanessa Miller,PPR,,
922,Junod Playground Building,Junod Playground,Junod Playground,3102 MECHANICSVILLE RD,Building,Recreation Bldg,,4689.36195,0.107653,19154, , ,,12Nov2013,Vanessa Miller,PPR,,
923,Gifford Playground Building,Gifford Playground,Gifford Playground,575 TOMLINSON RD,Building,Recreation Bldg,,1760.502325,0.040416,19116, , ,,12Nov2013,Vanessa Miller,PPR,,
924,Boyle Playground Building,"Boyle, Daniel Recreation Center","Boyle, Daniel Recreation Center",13024 STEVENS RD,Building,Recreation Bldg,,3785.456688,0.086902,19116, , ,,12Nov2013,Vanessa Miller,PPR,,
925,Lonnie Young Recreation Center Building,Lonnie Young Recreation Center,Lonnie Young Recreation Center,1100 E CHELTEN AVE,Building,Recreation Bldg,Historic Building,19727.624616,0.452886,19138, , ,,12Nov2013,Vanessa Miller,PPR,,
926,Fox Chase Farm Milkhouse,Fox Chase Farm,Fox Chase Farm,8700 PINE RD,Building,Historic House,Historic Building,889.612009,0.020423,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
927,Fox Chase Farm Hay Barn & Livestock Barn,Fox Chase Farm,Fox Chase Farm,8700 PINE RD,Building,Barn,Historic Building,3873.8087,0.088931,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
928,New Mill House,Water Works,East Fairmount Park, ,Building,Historic House,Historic Building,21324.187779,0.489538,19130, , ,,12Nov2013,Vanessa Miller,PPR,,
929,Watering Committee Building,Water Works,East Fairmount Park,670 AQUARIUM DR,Building,Historic House,Historic Building,1030.83538,0.023665,19130, , ,,12Nov2013,Vanessa Miller,PPR,,
930,Old Mill House,Water Works,East Fairmount Park, ,Building,Historic House,Historic Building,18823.910799,0.432139,19130, , ,,12Nov2013,Vanessa Miller,PPR,,
931,Water Works North Entrance House,Water Works,East Fairmount Park, ,Building,Historic House,Historic Building,820.070164,0.018826,19130, , ,,12Nov2013,Vanessa Miller,PPR,,
932,Water Works South Entrance House,Water Works,East Fairmount Park, ,Building,Historic House,Historic Building,677.325665,0.015549,19130,Waterworks Interpretive Center, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Water Department,
933,Water Works Careaker's House,Water Works,East Fairmount Park, ,Building,Multi-Use Bldg,Multi-Use Bldg,946.654088,0.021732,19130, , ,,12Nov2013,Vanessa Miller,PPR,,
934,West Oak Lane Senior Center Building,West Oak Lane Senior Center,Simons Youth Center & Teen Center,7210 OGONTZ AVE,Building,Older Adult Center,,6409.198488,0.147136,19138, , ,,12Nov2013,Vanessa Miller,PPR,,
935,Athletic Recreation Center Building,Athletic Recreation Center,Athletic Recreation Center,1450 N 26TH ST,Building,Recreation Bldg,Historic Building,13635.153265,0.313021,19121, , ,,12Nov2013,Vanessa Miller,PPR,,
936,Utilities Shed,Mifflin Square,Mifflin Square,Ritner St & 5th St,Building,Shed,,139.365038,0.003199,19148, , ,,12Nov2013,Vanessa Miller,PPR,,
937,FDR Park Tennis Court Shelter,Franklin D. Roosevelt Park,Franklin D. Roosevelt Park,3780 FDR PKY,Structure,Pavilion\Shelter,,519.569198,0.011928,19145, , ,,12Nov2013,Vanessa Miller,PPR,,FDR Park
938,FDR Park Gazebo,Franklin D. Roosevelt Park,Franklin D. Roosevelt Park,1750 FDR PKY,Structure,Pavilion\Shelter,,557.307854,0.012794,19145, , ,,12Nov2013,Vanessa Miller,PPR,,FDR Park
939,Eastwick Regional Park Pavilion,Eastwick Regional Park Playground,Eastwick Regional Park ,80TH ST & MARS PL,Structure,Pavilion\Shelter,,5563.238468,0.127715,19153, , ,,12Nov2013,Vanessa Miller,PPR,,Eastwick Regional Park Pavilion
940,Connell Park Pavilion,Connell Park,Connell Park,6401 ELMWOOD AVE,Structure,Pavilion\Shelter,,2519.475613,0.057839,19142, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,(Schools Without Borders) ACES Million Books,Connell Park
941,Guard Box @ Washington Square,Washington Square,Washington Square, ,Structure,Guard Box,Historic Structure,165.229885,0.003793,19106, , ,,12Nov2013,Vanessa Miller,PPR,,
942,Guard Box @ Rittenhouse Square,Rittenhouse Square,Rittenhouse Square,1800 WALNUT ST,Structure,Guard Box,Historic Structure,249.96807,0.005738,19103, , ,,12Nov2013,Vanessa Miller,PPR,,
943,Water Works Gazebo above Aquarium Drive,Water Works,East Fairmount Park,2801 ART MUSEUM DR,Structure,Pavilion\Shelter,Historic Structure,249.835123,0.005735,19130, , ,,12Nov2013,Vanessa Miller,PPR,,
944,Boat Cover (Bachelors Barge),East Fairmount Park,East Fairmount Park,5 JOHN B KELLY DR,Structure,Pavilion\Shelter,,346.902563,0.007964,19130, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Bachelors Barge Club, land lease only",
945,Boat Cover (Bachelors Barge),East Fairmount Park,East Fairmount Park,5 JOHN B KELLY DR,Structure,Pavilion\Shelter,,315.897018,0.007252,19130, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Bachelors Barge Club, land lease only",
946,Cobbs Creek Golf Course Storm Shelter,Cobbs Creek & Karakung Golf Course,Cobbs Creek Park,7850 CITY LINE AVE,Structure,Pavilion\Shelter,Golf Course,145.172648,0.003333,19151, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Billy Casper Golf, LLC",CC Golf Course
947,Lemon Hill Pavilion,Lemon Hill,East Fairmount Park,801 LEMON HILL DR,Structure,Pavilion\Shelter,Historic Building,1431.836226,0.032871,19130, , ,,12Nov2013,Vanessa Miller,PPR,,Lemon Hill
948,Cobbs Creek Golf Course Shelter@14th Green,Cobbs Creek & Karakung Golf Course,Cobbs Creek Park,7800 CITY LINE AVE,Structure,Pavilion\Shelter,Golf Course,514.273861,0.011806,19151, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Billy Casper Golf, LLC",CC Golf Course
949,Picnic Pavilion Lansdowne Drive,West Fairmount Park,West Fairmount Park,3940 LANSDOWNE DR,Structure,Pavilion\Shelter,,926.376372,0.021267,19131, , ,,19Dec2012,Vanessa Miller,PPR,,
950,Parkside Shelter,West Fairmount Park,West Fairmount Park,5101 PARKSIDE AVE,Structure,Pavilion\Shelter,,560.788603,0.012874,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
951,East Park Driving Range Canopy,33rd & Oxford Driving Range,East Fairmount Park,3300 RESERVOIR DR,Structure,Pavilion\Shelter,Golf Driving Range,1513.118376,0.034737,19121, , ,,12Nov2013,Vanessa Miller,PPR,,Driving Range Canopy
952,Smith Playground Shelter,Smith Playground,Smith Playground,3500 RESERVOIR DR,Structure,Pavilion\Shelter,,734.967287,0.016873,19121, , ,,12Nov2013,Vanessa Miller,PPR,,
953,Smith Playground Slide and Pavilion,Smith Playground,Smith Playground,3500 RESERVOIR DR,Structure,Pavilion\Shelter,Historic Structure,2527.501358,0.058024,19121, , ,,12Nov2013,Vanessa Miller,PPR,,
954,Pavilion in the Trees,West Fairmount Park,West Fairmount Park,4160 HORTICULTURAL DR,Structure,Pavilion\Shelter,,262.554806,0.006027,19131, , ,,12Nov2013,Vanessa Miller,PPR,,Pavilion in the Trees
955,Horticultural Center Gazebo,Horticulture Center,West Fairmount Park,4200 HORTICULTURAL DR,Structure,Pavilion\Shelter,,410.088561,0.009414,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
956,Guard Box @ Ohio House,West Fairmount Park,West Fairmount Park,1750 BELMONT AVE,Structure,Guard Box,Historic Structure,193.440689,0.004441,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
957,North Georges Hill Picnic Pavilion,West Fairmount Park,West Fairmount Park,5301 N GEORGES HILL DR,Structure,Pavilion\Shelter,,1976.410242,0.045372,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
958,Guard Box B @ Car Barn,West Fairmount Park,West Fairmount Park,4101 MONTGOMERY AVE,Structure,Guard Box,Historic Structure,185.356924,0.004255,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
959,Guard Box A @ Car Barn,West Fairmount Park,West Fairmount Park,4101 MONTGOMERY AVE,Structure,Guard Box,Historic Structure,154.272149,0.003542,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
960,Guard Box 3 @ Car Barn,West Fairmount Park,West Fairmount Park,4101 MONTGOMERY AVE,Structure,Guard Box,Historic Structure,120.106264,0.002757,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
961,Guard Box 2 @ Car Barn,West Fairmount Park,West Fairmount Park,4101 MONTGOMERY AVE,Structure,Guard Box,Historic Structure,84.093756,0.001931,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
962,Guard Box 1 @ Car Barn,West Fairmount Park,West Fairmount Park,4101 MONTGOMERY AVE,Structure,Guard Box,Historic Structure,38.023254,0.000873,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
963,Belmont Mansion Gazebo,West Fairmount Park,West Fairmount Park,2000 BELMONT MANSION DR,Structure,Pavilion\Shelter,,45.59635,0.001047,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
964,Belmont Grove Picnic Pavilion,Belmont Grove,West Fairmount Park,BELMONT MANSION DRIVE,Structure,Pavilion\Shelter,,1206.537624,0.027698,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FP-Special Events,
965,Belmont Grove Picnic Pavilion,Belmont Grove,West Fairmount Park,BELMONT MANSION DRIVE,Structure,Pavilion\Shelter,,1143.306725,0.026247,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FP-Special Events,
966,Guard Box @ Ridgeland,West Fairmount Park,West Fairmount Park,4000 CHAMOUNIX DR,Structure,Guard Box,Historic Structure,42.685879,0.00098,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
967,Guard Box @ East Park Canoe House,East Fairmount Park,East Fairmount Park,2400 JOHN B KELLY DR,Structure,Guard Box,Historic Structure,88.447511,0.00203,19121, , ,,12Nov2013,Vanessa Miller,PPR,,
968,Strawberry Mansion Music Pavilion,East Fairmount Park,East Fairmount Park,3502 STRAWBERRY MANSION BRIDGE DR,Structure,Pavilion\Shelter,Historic Building,2702.032632,0.06203,19132, , ,,12Nov2013,Vanessa Miller,PPR,,Strawberry Mansion
969,Chamounix Tennis Pavilion,Chamounix Tennis,West Fairmount Park,3601 CHAMOUNIX DR,Structure,Pavilion\Shelter,Historic Structure,926.175101,0.021262,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Friends of Chamounix Tennis,
970,Guard Box @ Kelly Drive,East Fairmount Park,East Fairmount Park,2700 JOHN B KELLY DR,Structure,Guard Box,Historic Structure,47.903655,0.0011,19132, , ,,12Nov2013,Vanessa Miller,PPR,,
971,Guard Box @ Falls Road House,West Fairmount Park,West Fairmount Park,3599 CONSHOHOCKEN AVE,Structure,Guard Box,Historic Structure,144.759743,0.003323,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
972,Guard Box @ Hunting Park,Hunting Park,Hunting Park,4101 OLD YORK RD,Structure,Guard Box,Historic Structure,117.781886,0.002704,19140, , ,,12Nov2013,Vanessa Miller,PPR,,
973,Hunting Park Picnic Pavilion,Hunting Park,Hunting Park,1110 W HUNTING PARK AVE,Structure,Pavilion\Shelter,Historic Building,2459.090345,0.056453,19140, , ,,12Nov2013,Vanessa Miller,PPR,,Hunting Park
974,Hunting Park Music Pavilion,Hunting Park,Hunting Park,1023 W HUNTING PARK AVE,Structure,Pavilion\Shelter,Historic Building,2432.393901,0.05584,19140, , ,,12Nov2013,Vanessa Miller,PPR,,Hunting Park
975,Lincoln Drive Shelter,Wissahickon Valley Park,Wissahickon Valley Park,6049 WISSAHICKON DR,Structure,Pavilion\Shelter,Historic Building,611.459836,0.014037,19144, , ,,19Dec2012,Vanessa Miller,PPR,,
976,Guard Box @ Blue Stone Bridge,Wissahickon Valley Park,Wissahickon Valley Park,5490 WISSAHICKON DR,Structure,Guard Box,Historic Structure,45.99073,0.001056,19128, , ,,12Nov2013,Vanessa Miller,PPR,,
977,Guard Box @ Lincoln and Wissahickon,Wissahickon Valley Park,Wissahickon Valley Park,6020 WISSAHICKON AVE,Structure,Guard Box,Historic Structure,122.69759,0.002817,19144, , ,,12Nov2013,Vanessa Miller,PPR,,
978,Blue Bell Picnic Pavilion and Bathrooms,Blue Bell Park,Wissahickon Valley Park,694 WALNUT LA,Structure,Pavilion\Shelter,Multi-Use Bldg,1419.472976,0.032587,19144, , ,,12Nov2013,Vanessa Miller,PPR,,
